pool_id,resource
1842,107423133209204
5069,81619460750717
4000,79431998316380
1632,73381622689193
4990,72194313810910
19,71807487170520
1867,71642590183379
2130,71475668227829
6514,71332925564424
6525,71328149968256
4452,71255664038708
3094,71225942057172
6870,71048021907884
6868,71041490468570
6869,71030180234206
1684,70941012133939
2444,70858230835950
3085,70812099086987
360,70810775027104
2006,70626474907120
5040,70589576409130
6,70495973657658
5021,70469569812599
4453,70205475864620
531,70186450533373
52,70185650932326
1797,70049885135543
5431,70033051258126
2247,70002905903522
5020,69704722468932
776,69673782380052
954,69586106809985
5019,69527528508818
5026,69484399229294
357,69414015415981
5024,69336101305855
5022,69140161037478
5023,69084252151035
5038,69041912298264
5054,68973708700517
301,68891030456446
396,68794954051997
2158,68686845131810
122,68655930877445
5028,68531660718015
3196,68447064950885
1874,68416588504122
5031,68018154774877
6776,67971782037089
5053,67883824113550
2659,67871894896833
6775,67544247305340
6773,67525384899504
6774,67508654110053
1296,67466133520904
468,67450792798849
115,67190176351618
1220,67174580738706
6917,67087633381090
6904,67079889104409
6915,67079869091378
6914,67070201253671
6916,67068910540891
1501,66813420369503
1455,66608456887330
116,66570830561787
1925,66548738544155
741,66503129520677
568,66093390952621
1695,65743959504484
92,65223962031126
1246,65005127860021
1245,65000960822496
3853,65000025262306
3852,64997327249755
2754,64990449098380
1826,64706558194934
1044,64487146162180
2338,64463822071913
1,64444365991519
1767,64328992063709
1766,64328594406327
1765,64328594406327
522,64313833903222
1811,64100400369599
1649,64000088448254
1747,63980733723807
186,63889996976072
913,63845674082965
158,63799298069569
1641,63783719903298
202,63768003439396
334,63659443209692
890,63628978217360
1256,63584580222776
276,63213089285911
1529,63209631110587
161,63106686456479
1161,63099934840186
4932,62869992402031
1652,62827888270745
5039,62286406534810
2362,62194570085743
6431,62153167407660
54,62113546889032
156,61967946671219
5027,61481781991205
5029,61384646469182
6098,61135769910521
5854,60857508828856
6083,60633705972577
744,60616327290681
2617,60424152485200
5032,60262758528590
207,60118463197232
4483,59731822391726
350,59359293524171
4748,58933964252951
974,58839047495690
1513,58641052323118
187,57915748404223
372,57911033846293
4489,57826872374471
1630,57188968645263
65,57065287615529
89,56627045102113
2131,56547010369876
999,56442055391423
721,56187022221330
710,55964535868826
698,55884467067839
4006,55744353385959
5563,55242554604375
5014,54532233807310
5037,54518730703456
727,54258622620042
5035,54137421017669
5033,54025845267339
3626,53806649720281
5018,53745880928621
629,53032745494767
5271,53000022328054
4451,52998760783829
74,52898569173132
5005,52814143446369
3465,52744466741705
1631,52535398368601
2783,52265669798192
1708,52077884884584
700,51852171415280
2535,51830647023886
6930,51765537869215
303,51620163123379
1974,51538652483776
57,51454859923396
2919,51255840693636
6903,51220369565554
2168,50984748886618
5098,50930662344369
216,50824763243105
4920,50760617981804
312,50709909857310
4850,50668274748942
2759,50648930199696
182,50382706886782
1881,50292419959452
211,50152739061613
2351,49991168568396
226,49890776700063
821,49774262778069
975,49478107655707
2174,49424241760038
1859,49387056021958
701,48840571835318
6042,48545647149006
1541,48395681576657
4628,48335847074151
1740,47917596962261
2481,47715992849863
212,47642294430095
97,47576573884216
5025,47086180003680
914,46982488483057
332,46887443306576
3507,46181205271930
483,46123988798477
2476,46086880488926
5752,45956477835302
363,45389677471694
15,45256836732503
142,45101547304491
101,45048030588028
2455,44947509273914
6096,44666500714715
2477,44599569711536
199,44456225167943
2864,44201046357824
5057,44096908598439
1627,43994469050424
808,43711019566528
381,43628393744687
981,43362304398037
5036,43073725118385
1361,43044625409557
3201,42717734788987
3625,42534719276172
5142,42522656730665
1540,42493892740201
1700,42352112265146
806,42091799056883
5141,41939752759803
1603,41816382691233
1392,41598672367248
71,41276789262885
4644,41196706040311
179,40615725662818
73,40287762078222
5217,40244864972318
133,40117381606878
231,39853551174592
608,39844885179405
1550,39326844298221
431,38777853741652
1571,38750439418371
1688,38492136184848
509,38416380531828
4251,38222484422383
274,37925205854093
2391,37715486554603
254,37630119279779
1624,37476139102265
1208,37398624839746
302,37280389181448
3257,37187673645177
2755,37065797178256
766,36976892601828
83,36936256178243
249,36901153836759
167,36889331319990
112,36673615064238
5215,36478675681317
102,35896099258930
5055,35893115663486
1414,35866962669104
1717,35825451485878
2629,35688978108502
2472,35553871424682
432,35490546175380
4959,35480821573907
3623,35168531226524
5700,35135391524219
3356,34927190471476
4627,34850111107852
3676,34792417647813
159,34520277907651
5216,34101943020261
3155,34086054240767
1604,33970235708620
37,33962252281151
270,33918170362126
174,33828723233898
2756,33768251136958
2580,33661219577782
1903,33647853123464
3242,33460916943528
67,33318529429891
4647,33245429038495
2702,33206454990880
1651,32591017127809
814,32445560082442
801,32437525513620
2106,32368656664947
5184,32288742216938
2099,32024012632486
2105,32019772432953
2101,32016588410182
2102,32014740058229
2100,32013375583566
1968,32013171465677
50,31828449100375
1552,31548423086101
176,31533912422785
5034,31475203953305
5030,31403376486483
1629,31298295863200
11,31028199975149
1487,30789022106420
2218,30437304300825
1726,30363422777813
3759,30128913457847
81,29806793823482
