pool_id,resource
5055,79788957399235
4483,69760359421531
360,69380698076216
3094,69363941453445
821,69362678903812
4452,69349681936824
4451,69348075207304
4453,69348072467276
4450,69340051516526
4990,69115095895734
4989,69092151564500
1684,68635239229245
1695,68538686639075
1455,68158102014479
3196,68123640060718
1867,67986740625018
4628,67802769236149
57,67468682052966
3282,67284290856549
3283,67176716598444
3281,67132334361506
3397,67090536532160
3395,67088710530659
3396,67087120747159
3398,67066930404051
3399,66874883981154
1926,66806536686553
1649,66775797188889
3280,66632171410614
6,66621539069537
156,66511651379117
2759,66175529654663
401,66007070726170
468,66001667869800
3514,65767351127245
2024,65672678663137
5057,65667994714633
3515,65644892579552
274,65561231011100
4489,65523155473647
1740,65389833048369
1859,65162081023685
5023,65071750944842
1245,65000962107973
3853,65000026557959
1246,65000004590510
3852,64997328536408
158,64898578342992
3085,64662582933379
1820,64538507707957
2030,64536220213161
2022,64533859082266
1857,64532203694991
2025,64531599741863
1813,64531156883984
2592,64530363556614
1816,64529539385824
2028,64527954016596
1811,64525559128172
2029,64525537058973
1812,64518861886420
2021,64517516069623
2027,64516525286497
2615,64516309714575
2602,64514280994627
2033,64511972401553
2598,64509720956119
2601,64505665238693
2023,64503619032029
2589,64501956689654
1814,64501625622295
2034,64501420715426
2596,64500361432356
1817,64499447348609
2603,64498658722519
1821,64498261955180
2590,64497994024912
2599,64494780796932
1819,64494548158995
2032,64492791509307
1808,64491782516310
2026,64489039759515
2031,64487348667007
1827,64471754409806
2597,64471078518737
1818,64469522159929
2591,64467536197246
2600,64467461398349
2595,64465757303246
1766,64328594406327
1767,64328594406327
1765,64328594406327
5035,64289519076160
5038,64214295228396
5054,64155626532629
5056,64127015620349
5022,64101093030346
5032,64066942020950
5036,64060067694517
5020,64043174891252
5034,64040063121442
5031,64037093553688
5027,64036499640137
5029,64035311813037
5040,64034123985935
5021,64033652748722
5033,64033530072384
5014,64032936158834
5053,64032342245284
5024,64031748331732
5039,64031748331732
5037,64031527325167
5019,64031154418182
5025,64028778763980
5028,64028194760474
5018,64027715874438
5030,64027590936877
5026,64024621369125
1797,63882817019124
334,63401220728880
1651,63100159569180
2481,62900848014684
1652,62867494647170
381,62715169380186
1641,62639202954151
2338,62503269651581
741,62245042962735
1529,61879489353491
1361,61657214622438
356,61533792245357
173,61381586530455
1925,61138071132578
1815,60698523802643
5271,60000022498553
19,59961716398799
2362,59958066894427
133,59905718439615
2006,59848757403109
115,59678080027892
981,59495525465100
1628,59435263336301
975,59394183033071
522,59318522831241
1629,59230672193415
372,59217532968717
1874,59130006044615
776,58899042963992
50,58744948480440
954,58426581666053
1627,58275917584282
202,58060117061183
2060,57951130036089
3626,57415740516491
5186,57384525659448
1826,57371682321969
301,56971269528723
52,56947452790131
350,56620861036738
2444,55979283189424
1161,55965615641948
806,55420419439595
1392,55340232818336
999,55301530588322
1842,55260892723264
207,55205297648369
89,55202278170631
2757,55115953256627
2758,55089573814296
2756,55047368779970
2755,54858769651865
721,54695863079951
1530,53980653855937
216,53920795357923
531,53820523405251
808,53433780682314
913,53415942722391
2158,53301487412750
1296,53294500861801
710,53017383199978
2617,52981151863793
3625,52969900234428
727,52833718319954
1732,52239955756410
74,51890311683308
3155,51862688116105
312,51721506831438
1571,51329677193590
1747,51294794232707
187,50614038784818
1664,50336331041169
1632,50247182020282
226,50170790614240
396,50163028626085
1661,50075875724180
1660,50073570645155
1663,50068302790625
1662,50065050553950
2168,49530238229011
276,49407456670336
744,48898757816027
483,48781886589659
4991,48558456805570
332,48347706310698
698,48045197553819
1501,47984752906883
2351,47785198352357
303,47743676723160
92,47719661658286
4283,47478493040117
211,47245401453320
1630,46950161374606
700,46943757483427
5189,46915892536390
974,46893082054715
254,46714775376045
5184,46542438781168
5188,46485733312136
3644,46403295831640
2174,46359963713903
97,46235454329304
142,45984924150593
2455,45940414132667
4661,45780516547526
1513,45594289997537
54,45450728712314
101,45378116247714
5046,45201816108448
2476,45080623206663
568,44799771059529
4662,44740610104196
1865,44682780730192
3465,44472538855130
4000,44342180503274
2580,44317827941827
182,44210138252941
3356,44096208221372
1631,43753692902732
1700,43545970197504
5185,43362488005268
701,43323644683756
801,43164815330096
4862,43002775703031
5069,42988704993704
1470,42770397044297
65,42660885662789
2477,42161586258668
1550,41997997749721
1541,41988197999246
3106,41818954884525
914,41395423998071
3201,41234453606405
1974,41231705538796
302,40872825266938
1540,40850499848488
1,40738074140919
432,40612126639450
5272,40296088077271
740,40233650591023
4819,39734398154136
122,39714895641487
1208,39651267591065
71,39347735322898
102,39297896378732
167,39273990544967
2266,39085448703493
270,38946262938640
249,38754436644491
1903,38702129327345
2783,38682701877945
1708,38237206550123
91,37918487928855
1487,37907487123916
608,37834480203101
3553,37826205676184
81,37407436070997
766,37249752457080
44,37248469571077
4712,36973196435874
1414,36960099955754
161,36958220594144
431,36780764956506
814,36608309981630
1466,36542194171261
112,36058418308160
212,36050451399195
179,35944330879245
1886,35754946086516
215,35648261104498
2629,35637698356558
1688,35583355348818
159,35514216576952
1942,35310200702879
890,35287513730934
116,35153726726683
1486,35115392664015
67,34987731458592
3676,34638880658296
176,34591532705396
2020,34526500104931
3169,34401628084124
3507,34264650660937
1717,34201922017343
959,33974080568688
1604,33783509787797
231,33696078549598
4644,33604469336274
1726,33449498406007
73,33438521984917
1601,33195138987982
3257,33190049159090
2472,33146767251407
509,33105999081927
1881,32669267884514
199,32621744852309
174,32610684543375
1543,32504123943561
186,32488214170107
2391,32315402630666
4627,32125995217625
2102,32119844329831
1968,32117848326107
2109,32113154979790
2105,32111321172509
2113,32109336462161
2100,32108358718625
2101,32104572848945
2111,32104470537726
2099,32104317276643
2116,32097303752131
2115,32096881418937
2106,32094978157157
2114,32091924429339
11,31907376046938
22,31810251549093
3623,31698585968138
83,31638089264643
1603,31600649915447
399,31593081160568
802,31404596580266
1624,31398664229988
2750,31310484664863
528,30747500297107
15,30348736753580
248,30332373348446
188,30260445971843
316,30096043589152
1982,29945688345699
1382,29781762533179
1600,29725957377136
3587,29680402780077
271,29646710139194
2313,29542421607760
1085,29489324593982
2702,29481345513008
4158,29390765442180
1495,29332354501173
1252,29160000271379
4647,28831020907113
51,28801010896454
1075,28610563730847
1510,28482484556592
561,28322343452387
1666,28054486729732
4820,27923603306996
445,27866213879093
5142,27846608248550
983,27810301555378
1484,27805944627590
2743,27374755547771
1691,27372325501843
1829,27289924715169
109,27095734567282
1454,27069162271547
75,27030152621303
1387,27006546265839
1519,26989129889364
37,26977703361332
5140,26872879486875
2864,26864598952646
5141,26848807929442
1044,26230007735422
4260,25906653464983
2659,25843854920618
30,25419169709680
2502,25358319903162
3974,25257870118590
4974,25168023664999
4251,25163344270771
7,25111824086708
363,25003168325385
1709,24742640508312
1176,24737146667315
765,24697859270887
106,24268876429551
98,24198970614318
4571,24050327112066
1347,23956775928371
815,23930077668208
2131,23892562439806
148,23787565001311
4312,23786383289390
467,23776522832756
94,23759558723741
93,23735787753205
465,23597054689289
150,23565826984011
4285,23416753748576
4673,23364279686605
9,22836873783611
2343,22723479114668
499,22666261031678
932,22504164800068
123,22478851211274
1613,22428294389733
4122,22410133049140
4959,22374032369206
1623,22281190586436
4928,22100445352945
230,22081585739400
1417,22073505034957
771,21791469017773
2148,21686434057611
958,21608623107568
4731,21577882998703
3693,21451569962165
1987,21395116896663
3759,21262876916058
1637,21228382787104
100,21160060075887
2839,21113872433658
99,21068828934278
25,21008555786073
205,20959254961775
46,20910556504878
1693,20818847752708
1241,20798807153156
493,20767671914176
2468,20486994086730
5005,20337383947967
2247,20093004387246
1650,19934868158462
986,19850335818927
1212,19704459798315
365,19603014366157
329,19588590537806
110,19529476675558
209,19511254577027
1870,19439074141067
3524,19437333368379
2310,19412520679049
4728,19408394853612
234,19382854135758
1689,19357318849973
1523,19321706327526
3242,19197723889134
2155,19050167115813
2218,19049932371866
82,18847776068842
1186,18838739786607
40,18645735989479
2124,18543045571978
714,18485784818668
2086,18440228384719
4365,18321088715365
2201,18314697980447
1256,18091857186558
5187,18056680123088
16,17793966582767
810,17719885198943
260,17452490314201
95,17327620528482
2087,17326474043479
3163,17316071962451
39,17280110617755
1544,17255953089457
2821,17062871672831
2375,17056012706229
4206,16960579174572
275,16917803158345
131,16836867608902
622,16793876049785
4920,16762706206474
1425,16701864245633
1552,16525048711784
256,16514357617579
311,16492715392170
289,16481990661975
1999,16429238930748
1472,16423924055549
2804,16413132009408
261,16278348344482
144,16230932913602
4806,16154276744656
849,16111114700075
1494,16081288292971
118,16043179894873
1141,16039630521864
3075,16028045040868
86,16027355656203
2374,16005294736114
2071,15980761620674
17,15871672677783
2919,15810712698881
811,15801394148675
1561,15753923320820
782,15742492730773
2995,15736653132849
5169,15669310463909
1041,15657116313505
4069,15573316095617
3594,15542351120688
495,15491177225771
2549,15432659728631
2639,15431848045622
1358,15389432456935
3310,15314003783647
4557,15280541020354
5008,15168730368323
3892,15154592251450
168,15086488308385
3284,15082561335611
3404,15006344298085
2841,14962056571756
4076,14916205259538
1458,14898022311474
145,14894385940938
2182,14869449556447
4540,14813564087716
4323,14780931351251
3108,14642651218879
21,14580987891064
124,14436018881653
629,14241356386531
1536,14063127011966
4765,13981235462060
3971,13943942996721
1646,13873938903744
1822,13828073837516
227,13754242504834
2048,13740152592560
393,13524031757589
1546,13355488548149
1847,13256629403241
1553,13088079421836
138,13082170334636
4632,13071672731778
1343,13021141484659
1021,12881411405186
596,12878487164561
1220,12822151849436
3324,12794841153884
2241,12686187019444
2278,12520976366223
4998,12452389853252
1522,12368205257097
1196,12341442919181
10,12341077112920
1588,12105073231923
2763,12026281822235
697,11851877089881
1471,11841198992221
819,11840784074953
5221,11764933434261
1745,11688333308518
418,11652713823384
3333,11605183162282
804,11442438653525
4921,11386673853079
3827,11348958498133
3872,11330931490494
2677,11022925285979
2877,11020180260272
4790,10833392460579
108,10788861969442
126,10782622620458
2775,10721687400077
4094,10704893406344
576,10699071684660
778,10661375003795
139,10624043577405
2754,10342916323418
105,10266859795400
4262,10204308594972
2130,10200871200776
3095,10146343669761
4657,10136561695458
4608,10056560021000
3913,10035029294851
2210,9929206919965
5094,9786108551059
711,9745931541426
1363,9562060235811
1658,9479077100107
4244,9376375819559
2746,9365910243506
2138,9301979039580
3668,9158925875211
1214,9130186815602
339,9037272275105
355,9019994337067
897,8935775249503
3992,8869422551213
3102,8841883786290
4927,8802178249686
2088,8730398552873
2047,8721938134148
253,8557120504897
1750,8486637736577
170,8483891921769
220,8438622375754
4400,8339953224459
4306,8314036195451
2744,8297666807813
1876,8276051415226
333,8204068070254
4522,8190661800042
4343,8137659834155
242,8105891036733
3294,8007649789616
196,8005259875867
3121,7966111598210
3240,7923462593171
1520,7922729238014
206,7871216611297
3973,7869687355459
1657,7746167302173
530,7721619351243
96,7654613873146
2988,7644604236927
258,7643649529824
132,7640715672011
3426,7635368464941
60,7411266888125
5095,7405577482290
237,7403972254653
4840,7222998688416
1512,7210831438852
3317,6999501230645
3339,6981280046112
197,6949979379374
1525,6924749194955
357,6915218008829
130,6884130104476
1077,6875125834989
451,6804674308944
27,6758965743326
2635,6748395428775
346,6746156135345
1404,6695909490231
1275,6669453168612
1492,6665207993419
2044,6642440502129
374,6525519643134
1714,6484024850387
411,6477796555240
832,6472774596654
719,6445647331573
3179,6426195014402
3181,6424381646179
4804,6415684581210
455,6362625531754
1692,6327294054953
1395,6319518613041
1227,6301010994414
5045,6300834721938
517,6229702318334
4446,6223678615020
229,6173753616854
5223,6140984050000
310,6140721915978
1528,6133657563497
326,6119674682196
730,6012631179262
1617,5972690623668
4779,5939493203667
204,5908532407584
1861,5809165257406
259,5756341927963
4057,5739871334448
284,5735629882033
1945,5712419872659
3340,5703345829526
2242,5671715071207
3803,5592465552584
300,5566106577707
556,5407990353844
2009,5365537024633
4828,5326116957222
5232,5231280887307
3876,5226153591820
1131,5224119902315
2562,5208306229448
2623,5201280946313
49,5126280163525
1527,5120731328477
1015,4968836613593
3542,4946268222296
1521,4935538288332
2838,4917705108228
3835,4898193765306
298,4873688810998
1548,4813612274361
4259,4811872262713
3279,4807954560339
103,4803485179050
4372,4757613383782
4829,4748247403910
299,4731323270149
2466,4718945460488
1801,4686452258896
3268,4655638725792
2328,4651696798549
584,4639807155966
571,4632336903766
2081,4616463643391
816,4615186424770
1469,4609140091841
1517,4599340266033
2978,4590846789176
3653,4590065298669
5174,4565860704836
4909,4565287571608
3791,4549826595177
1121,4544564469214
4537,4539638375657
295,4522778978337
3449,4520413093874
5155,4517770462609
2929,4511704906186
178,4509710237935
1338,4505729139477
2107,4475324208860
466,4449393346427
996,4412194084862
347,4370669412372
5102,4363946843998
3665,4322654996140
4949,4321665915953
4137,4280450819057
4335,4270311339352
1269,4254353396731
4758,4253278656800
3686,4212355646198
3468,4211660477927
3218,4199918059009
1184,4172391025090
1920,4156950197926
2279,4152104522751
198,4151993868912
1633,4132521356648
1619,4116885720796
3119,4114322163195
2634,4103866320959
1677,4081371242880
388,4074163166852
4182,4030051640037
3462,4028585095664
1739,4012082708191
4111,4004353236395
1364,3993922383864
2844,3919838989287
1805,3911698857649
1743,3902446492974
800,3881476866378
2176,3851019609150
699,3837850902202
4827,3835925912702
4424,3835674324525
1011,3807230782388
2563,3803430299471
1118,3746625570761
4802,3737914696492
3491,3735983846219
4748,3677585966499
1626,3642309100756
4054,3640460456895
1518,3627127848663
1190,3606577291199
84,3597998921618
4978,3596535908151
236,3595329770990
3403,3591226914903
1129,3576063185665
14,3572534810087
3617,3568445576602
3869,3527869684674
1467,3497785033382
2835,3478094742867
3607,3474690333091
1570,3467697726031
315,3422153331528
4373,3418870584177
2152,3418580587095
1080,3410733507229
1978,3402073960374
1866,3374082460080
694,3347187386031
4098,3341306554386
3948,3268432654728
1659,3258263654765
2638,3214471398423
1524,3206830087741
3902,3195823123839
341,3184252293004
4930,3157098477864
1901,3120664297231
4478,3103932459152
4417,3099807169983
1526,3098775637033
4771,3087710898335
1929,3085775733512
1105,3048615548940
672,3042818351817
5051,3042088173323
2404,3036679717828
2987,3035194387180
883,3029116459387
4979,3017224155985
3270,3005069911602
4972,2999548920620
2,2987969213480
4534,2973594287034
5009,2961691722377
1365,2953338092971
3843,2948051585333
4211,2877453074890
31,2859680487750
1398,2854215102726
368,2841585824050
3431,2838147793175
3735,2836299814320
1807,2803394969665
3237,2803267240662
2409,2799935087947
1728,2799528588983
500,2790813834078
2108,2779636366984
3787,2777960569577
2840,2759399906522
141,2731895269516
1599,2731208162694
4121,2728939419465
577,2678862104488
3410,2675530249007
1975,2652526520540
2119,2628486202045
876,2563742152279
858,2561566147318
853,2527923860242
1609,2483781587190
169,2480331494147
4686,2474668865215
2928,2471053743623
2927,2431576813841
317,2416237587951
1948,2411124993410
2953,2404972575441
587,2401712227422
2287,2389899174939
4321,2386424653015
257,2364396307573
3225,2336912110112
2326,2329072286942
1485,2322303920978
321,2316566587552
3193,2310498836377
524,2287325452840
2982,2263595320854
1873,2258262979620
1352,2250667155753
787,2242855036870
967,2233987731197
2535,2228444669821
279,2215265612791
681,2211611556676
4291,2209697521068
1703,2206654334795
2341,2205668321939
5124,2195395137857
129,2190646589439
4173,2156041549852
3752,2151886440606
154,2135529591245
1607,2121198633294
285,2103348726818
526,2096517564779
666,2083409570058
3405,2072688041052
1217,2072458221109
5172,2067774133336
2913,2063953602534
2179,2060644743449
4382,2055423601518
208,2054157342636
3020,2046620593491
4938,2045412650008
246,2044429363104
239,2041086388648
4923,2017873321055
1029,2016168686028
5058,2007492012356
2360,1995033218446
2560,1992787783492
4724,1987353823292
2311,1985338852282
4387,1975482350032
3021,1973013439826
3180,1968321823451
1752,1964592999680
47,1945025884312
2407,1924340399029
647,1922566203265
820,1911785588239
2151,1907059874091
4001,1896727297559
2406,1887099035427
4305,1886506384817
4117,1856626922308
1020,1842524188156
184,1841079431188
247,1834571011196
5001,1831944594995
1676,1828795936322
4413,1825689467209
1674,1824558513073
2851,1811184847658
4,1800670376507
1690,1799551051036
2782,1793841123683
3704,1790351968971
1597,1774422644297
286,1749883107134
4762,1747739019601
3477,1736097923074
3630,1719668759262
3044,1713332920802
1967,1706514307625
487,1698476240926
327,1698336410366
4322,1695684603841
1694,1686085712734
781,1666808813196
670,1657784391836
679,1636088080757
322,1633556047500
2670,1630863293201
2213,1623950028580
5244,1613238712065
4713,1609639776602
5070,1608077643450
4711,1600747892668
1262,1591958901357
4300,1572127017509
3742,1569947207560
3865,1565939343619
953,1563109554240
5063,1554031063998
415,1553352301886
4706,1549413552054
3040,1549080332973
3424,1548710338261
3152,1548556730773
3811,1548348169496
736,1547574324553
2570,1537631932300
598,1532334284565
3896,1529773200811
506,1529584735941
1224,1528959233760
4841,1517488057287
2294,1512167509235
4985,1505779825720
306,1496744412521
2332,1475773878005
3819,1472964418973
848,1472678989483
157,1467073530252
4905,1460362050181
652,1459505342876
722,1455564014192
4684,1454783570089
2954,1454521774021
601,1448277329303
1014,1444059905218
1900,1441695032666
121,1438786058575
871,1434298804518
2667,1433544634731
3628,1428774009045
4086,1421112972461
1380,1413752875352
1549,1399749581049
603,1398744740647
713,1398293628951
734,1397475261564
3733,1384470540712
3619,1369638351881
909,1356732805020
33,1355936982502
865,1350960120507
398,1344216689584
2752,1342546178669
756,1330806005786
2606,1325459326176
3358,1320994295645
803,1308169264423
117,1287618543639
4761,1286485965112
4347,1282984228580
3164,1277565669548
464,1268711942689
5096,1265071119865
3484,1261269443659
2470,1251283092889
5082,1246501461194
885,1246111441405
1068,1239753868763
590,1236926549533
328,1216725867014
460,1210460654427
433,1206336721952
4526,1203671859097
1327,1195284833352
189,1188961853396
77,1164952879907
2681,1159505666008
12,1159088839323
3717,1148709543008
410,1141311161861
4426,1140128874229
4174,1135480129002
4814,1133905730265
4739,1126118033361
1391,1123533318704
3148,1119130125134
2583,1114273566076
1468,1112194368438
4386,1109583110072
2832,1105845873182
4218,1099942585963
319,1099887426600
936,1098948286974
3427,1097514186133
268,1084920323344
874,1080380819904
364,1076571055711
147,1069672263314
3429,1068817667600
3997,1066924182600
643,1065713308825
1592,1060074379844
582,1046864471108
1618,1039101507200
1605,1033916919222
4107,1029013047342
3698,1027930582825
4333,1026118213458
3541,1022430908084
23,1021819546600
4737,1018912378304
5043,1016190886156
3156,1012476193140
976,1012425698402
1106,1010712080391
3921,1008500975324
475,1006798841417
4987,1005251491222
5241,992641048309
715,991516257170
290,982104160895
2000,973674904626
1704,967927889945
5003,965527349226
2275,948650785454
76,939294556615
3390,934300826586
4709,931896026724
3776,928325907270
4932,925937143723
376,918530518899
29,911712250907
4093,909524396547
1300,908829886510
3824,903752654889
4040,880686243945
1715,878561339564
833,876034223197
2791,873948907457
104,873453051735
3792,872070136017
3172,871146368343
497,865378386948
1065,857953393179
4542,851688626713
3099,850685369026
4492,848976113733
111,841973024253
1394,841672871803
4344,839740762327
4243,838942859302
24,835628747315
2532,829882215026
2416,825929574273
663,823947180581
1880,817725079712
4908,813090792367
4851,811555480872
1372,807800949618
751,805934916708
2276,804338848534
3249,797590020861
4842,793531403848
3474,793345896704
3255,791709704779
