pool_id,resource
2639,85219041572173
1826,76463450508044
4483,69132479600381
1867,68960520631587
821,68947785711861
3094,68894407377384
4989,68636318718626
4990,68626346679420
1859,68520699119775
360,68511981860048
4489,68482483048173
468,68456522623946
3196,68143558781084
1684,68071663976645
4451,67975784605966
4452,67962579114311
4453,67920181520613
4450,67827547437582
4941,67526400489327
4940,67042354936699
1649,66975811188418
3282,66831189047537
3281,66722150359840
3283,66709215614188
3395,66683904243329
3397,66632828534176
3396,66619961028323
3398,66619639900987
1926,66561207373782
274,66517722269240
3399,66379815031632
52,66288263728946
3280,66203178697194
3517,65743042781773
401,65653730538763
6,65645493378327
158,65467293244285
3514,65363399701968
2024,65335638769711
3515,65238755148033
3516,65206521062751
1245,65000962107973
3853,65000041534717
1246,65000004590510
3852,64997351020164
1740,64820799708890
57,64660977524035
1766,64328608858277
1765,64328608823190
1767,64328594406327
4007,64259960039070
2029,64212004821078
1857,64201222330111
2022,64197896156249
1820,64197472806414
1811,64195274739121
2025,64191491313822
1816,64190800589681
2023,64190651167077
2615,64189281746552
2596,64188680466144
2601,64187248878295
2027,64185843895598
1812,64182051851625
2030,64181711259008
2592,64181024151068
1827,64180755930092
2034,64177933913256
1819,64175336015497
2602,64174621653550
2028,64173717763279
1808,64173474405770
2603,64171080604025
2598,64170519246027
1813,64170492752391
1817,64170140609473
2033,64169854638564
2597,64169639055401
2021,64167590361863
1818,64167151888273
2589,64165774647467
2595,64165617294345
2599,64165536739762
2031,64164687146528
2026,64162483760817
2600,64162010232035
1814,64161621545904
1821,64161595951789
2590,64160939510421
2032,64158435237354
2591,64152644692788
5019,64038443426587
5033,64033520705748
5018,64033114220939
5014,64028597984914
5053,64027367304704
5039,64026136624495
5040,64000907680208
5027,63989107733849
5025,63976455646083
5034,63972052948065
5026,63934713048198
5021,63917570901523
156,63878051469833
5028,63830200619953
5029,63821028662878
5030,63812237218836
5022,63622709303894
5032,63572429853931
5024,63544112948792
3626,63446869545872
2006,63430603212485
2759,63375249923822
5020,63122100081066
1651,63100159569180
5037,62986808121515
5031,62905174210790
5036,62891356056799
1695,62883963477539
1652,62827031253080
2481,62733320474803
4628,62580798734793
2338,62186782213799
5038,62035988849197
372,61712665951429
1529,61596998119262
356,61512780877718
301,61187050705891
2362,60697687117211
1925,60619318382668
19,60508367524504
1641,60470356039707
1815,60462910549554
954,60358988857786
115,60338964263066
381,60276174812329
4324,60105035582637
975,60084883769341
202,59977126462445
50,59549761016933
1161,59388076254885
741,59386887345353
522,59038804702353
776,58948441502440
1455,58606741827443
3279,58512570627474
216,58404904766321
1520,58403816353342
5069,58211288515747
1629,58052975322680
1627,58009061610698
2060,57936201059178
2563,57403243808782
5023,57186882963908
1628,56933959113152
3085,56913042190280
1296,56663230967237
173,56493181126156
4006,56124301367013
1732,55983763071566
981,55922374734545
710,55459616013258
744,55379274887390
999,55108657706349
1842,55073716818038
334,55065522257297
806,54837353868655
2757,54826917755045
2758,54825136003125
