pool_id,resource
4000,80696461238869
1632,74731802351825
1826,72490776907448
4990,71893240761054
1867,71460302446736
468,71194373404295
6514,71010030405635
6525,71006566935133
4452,70969651804311
3094,70953179514600
1797,70942897186347
1684,70937597412236
4489,70896025233454
4451,70881726271327
1256,70818824832307
6868,70816751862673
5491,70813236687930
6869,70809806562681
6870,70805545545148
1176,70687787033548
4483,70608640127964
6,70602518489111
360,70512728117800
5431,70310801164416
5069,70084271096542
186,69903329316309
4453,69895448480003
2444,69793490234061
3282,69760862090275
3283,69613382408723
357,69579273381435
19,69558266473177
3281,69493401360004
3395,69430995103747
52,69411413765580
2158,69184181626572
5038,69037125380872
3280,68983577536650
5054,68969942092746
3085,68882904956085
5019,68867270405780
5022,68859502956734
954,68795773819839
3196,68665869408572
5026,68649205005004
5028,68532831487589
5040,68503461835790
771,68051770260752
5031,68021577115258
5053,67888931477158
522,67769031068960
568,67704293267894
6776,67680373730485
2659,67389480369229
122,67293132217995
6773,67248018739014
6775,67234416708665
6774,67232877562941
1874,67217414799200
776,67210347637930
1925,67083969912665
1501,66794195371750
741,66568611567614
6890,66477447993608
396,66465714573802
1296,66388911364579
1455,66331202335513
1813,66209881615622
89,66197954846740
1695,66091596113996
1220,65731155718744
2754,65693712761556
2362,65575771167342
158,65235122916919
2029,65181979056060
2027,65178277434714
2033,65176399303286
2030,65174293609515
2025,65162813637026
2602,65161644523033
2028,65161350514271
2031,65157260920959
2026,65150216320614
1857,65146229677568
2032,65138694772432
2034,65129220006560
1821,65122910936317
1820,65120665191344
1827,65119930188974
1811,65119435072403
1818,65114997769776
1808,65113968191080
2601,65112921840255
1814,65110429559480
1817,65108274870453
2615,65101960729319
1816,65095826728781
2603,65091596028459
2600,65089975829432
1812,65076430777423
2599,65050761322498
1245,65000960822496
3853,65000025262306
1246,65000003204857
3852,64997327249755
1819,64991516960501
301,64360936712018
1767,64329626721091
1766,64328594406327
1765,64328594406327
2338,64255771134007
92,64060271479209
4850,64045051903367
1649,64000088448254
2006,63792400362644
1641,63783719903298
1,63287202190071
913,63284976813245
5027,63164926437348
2130,63045283987261
5032,62969865675480
202,62940500931015
5023,62929393742580
276,62895740724330
1652,62827888270745
531,62704878051386
4932,62695076174195
5039,62386121900104
5029,62363373619461
65,62269392825255
115,62249672488027
1815,62231992999528
156,62148169283627
334,62014774929142
54,61834554809139
5020,61747742233579
1740,61562213838904
161,61171989335231
6098,61136022664123
5854,60702996978020
116,60609820204524
3465,59878722316270
744,59796840850617
207,59704467738631
2617,59555740851620
1529,59551471395934
6083,59466746566338
974,58958514107694
890,58822462048407
372,58471784197974
1842,58192978197869
1630,57970340207071
187,57824780975291
350,57198274370393
3626,56974250004584
2759,56869413974265
999,56261747358472
5018,56113618724009
5014,56100553282796
698,56042490582909
721,56035098820694
5035,55886238141174
5037,55786080558354
4006,55710873547663
5033,55097060512064
381,55074597164001
1161,54996957951165
5005,54422375496498
1747,54353871240261
2783,54110097092070
727,54103299252581
1513,53863470538828
312,53393051746242
5271,53000022328054
710,52388654176564
216,52135884643124
57,52051825043438
303,51800944550729
700,51757769266899
1708,51750549724609
182,51742871253729
2535,51576299683973
226,51485413835668
629,51440905867843
1974,51430801618788
2168,50840847131705
975,50617144909951
1859,50162211267308
2174,50002959622950
212,49902708102304
211,49898196614902
2351,49844496284837
97,49735168889629
4628,49715658517434
2481,49512696669914
821,49368388560518
1541,48911695821158
6042,48375237803036
332,47939154261862
2476,47194908949403
1631,46487854757195
914,46436560972380
483,46234734379062
74,45466976113259
6096,45358834031566
1392,45085849891005
2455,45052607829712
363,45006236631520
101,44902874263097
1881,44578395201240
199,44523306037139
3507,44498323415972
142,44444200484026
2864,44388993874814
701,44190738229784
5057,44098222269878
1627,43828154134174
5025,43649994001376
37,43601901126151
808,43570429074214
981,43266790181238
3429,43234052226647
73,43217991881478
5036,43072542697014
3625,43042056823595
6431,43014047759337
2477,42851614590908
3201,42631843470566
1540,42573632244225
1700,42558290778642
5142,42376521822164
5563,42182365694518
1603,42023033526193
806,41914103873480
5141,41815453981384
1414,40621951196319
25,40483085488856
5217,40393464852221
2106,40229772557214
1629,40088756386314
608,39738196383989
231,39699969279432
2020,39575286680995
1550,39388302686887
1361,39372765981558
4644,39309074497067
431,39281155613523
1044,39257785952140
71,39206872838589
509,38851983144504
1571,38631911980326
4920,38544181898584
432,38348446607659
4251,38241056710300
179,38191957085250
1688,38135677526736
4748,37610228792152
5215,37450585762885
249,37383590625832
1624,37358994617214
4673,37308176946818
5098,37225587952002
167,37167128911004
274,36986017658542
302,36952353215281
2755,36936986563375
766,36921416282838
83,36688951297182
112,36552049166142
3356,36519388733471
3257,36325426534739
2391,36247348130067
1208,36131378411396
102,36039429554570
67,36011164369225
5055,35896153063158
3623,35835673925693
234,35741971846870
2629,35739966634521
254,35699856897733
2472,35414496555961
4959,35297915234269
5030,35286757996384
5700,34886577473446
1717,34818730355092
4627,34784858804900
5024,34616981961588
3676,34572841610524
133,34454622812246
159,34346268466258
1903,34338411415872
5216,34107949547040
2580,34076440109024
3155,34059846637170
174,34001499769859
270,33839422347225
2756,33667236869098
2702,33096979283050
4647,32758237938524
44,32615243571141
801,32580230948951
50,32564341275234
11,32521886454012
1487,32102239173473
2099,32075199387857
1968,32064366016773
2101,32057511721190
2102,32055821890854
2105,32045722627983
2100,32044470635907
176,32008407102492
4450,31754973162784
1651,31748868637809
1604,31634574038264
1552,31517662162719
5034,31479792729551
5021,31227200765713
1726,31207475916740
6781,31061182425651
4974,30868486137660
15,30831731951393
5752,30795817852249
3759,30615178121676
814,30279024566189
3242,30276078096153
3553,30247429061102
959,29739044707181
5501,29572556202442
109,29561818896557
2218,29370988293130
1510,29320486619338
1252,29170323814825
81,29168273569863
188,29005791158566
561,28831125553667
986,28621941344543
802,28602871398720
1495,28516689179444
1600,28511366380669
1382,28467743915657
399,28410274895116
1085,28390758662828
4608,28384637282572
445,28279379163236
1691,28070775100766
1982,27962853735779
1967,27958653306691
248,27823172328259
1486,27695521536723
2131,27200506737045
51,26778482635410
4928,26550926207574
2304,26484495769996
1484,26269097854382
1709,26238706711785
3587,25980176816371
2502,25973016110804
4283,25970848675593
4260,25906652159330
493,25886690528182
1829,25859040596624
1623,25649176621778
3169,25452946233458
1613,25376591334288
