pool_id,resource
2759,79892609390400
4000,77069364794319
19,73916174184180
3465,71468089605425
3094,71140344964030
4989,71132402689880
4990,71087785504624
4450,70867145435966
1867,70822054095574
6,70780597093005
4489,70762277649085
52,70720188564267
1684,70468270902448
360,70372881146973
5491,70327193591050
4483,70320576154376
6525,70254287035070
6514,70253579669110
4452,70156616907816
4453,70135271575550
4451,70124863106007
468,70101336955347
1797,70079427140376
2444,70079233625528
5431,69711360809924
1455,69520893894658
1874,69387299302163
5055,69360302691902
5057,69149029590465
5025,69036898685172
5034,69035772665298
5036,69035770755318
5020,69035206790391
5054,69034078860538
5030,69034078860538
5032,69033080695026
5029,69032950930684
5027,69032950930684
5056,69032386965757
5028,69031269126944
5019,69031259035904
5215,69031259035904
5038,69031259035904
5040,69030131106050
5031,69029567141122
5024,69029003176196
5023,69029003176196
5022,69028439211268
5021,69027968259757
5026,69026747316487
5053,69025055421708
3282,68999752587526
3283,68846976364451
3281,68753654039462
3396,68707291120825
3398,68690539536412
3395,68684169767150
3397,68668832881408
1695,68567396374724
3196,68484956245787
3280,68247217506410
4940,68073360955447
4942,67991019989068
4941,67836544947844
1632,67476250165510
821,67451476505894
1926,67445363565990
954,67093221361492
1740,67084016110587
401,66928062950166
3085,66855749139382
356,66831299899646
1501,66586138933457
5039,66535206790391
5037,66527875246342
5217,66526747316489
372,65872904895396
2024,65860579809752
2006,65801939675706
1813,65685682786374
1361,65376311702828
568,65327482371286
1529,65225544601238
1245,65000960822496
3853,65000025262306
1246,65000003204857
3852,64997327249755
156,64763565298956
741,64696125460159
2027,64651178582735
1817,64643262071745
1818,64638306279826
1827,64636627534548
1808,64629816567412
1812,64628144220465
1814,64624773553993
1816,64624203616603
2029,64623401618652
2031,64621150462481
1857,64620381141536
2022,64620128104520
2030,64617664843755
2023,64616954174162
1821,64616876295096
2026,64616569170105
1811,64610317389695
2033,64609224887212
2028,64605111661300
1820,64604503769419
2032,64602315519503
2034,64598241941872
2025,64593079606837
2602,64590849736112
2021,64584815175843
2615,64583840885446
2598,64581378407974
2603,64581218407245
2596,64580855692528
1819,64574910525978
2589,64571462824891
2601,64566538861947
2600,64554497782168
2597,64548347629904
2599,64546353957546
2592,64538107053591
2595,64526251110074
2590,64523219724569
2591,64518994968060
1765,64328594406327
1766,64328594406327
1767,64328594406327
776,64201549084285
202,64051573188836
5018,64037068048899
5035,64029003176196
5033,64027311281416
1649,64000088448254
357,63950325001648
1256,63890052722127
301,63865848640905
1641,63783649921358
4628,63741819800246
2338,63738257553871
913,63737313360672
5014,63546389161665
522,63490578261859
1,63429795334389
1925,63187541571597
312,63078976347777
161,62905786764990
1652,62827888270745
1296,62728527677240
2362,62703172512318
4007,62662721188264
396,62525766455903
975,62160805760560
92,62079220818234
1815,61841544081845
6083,61772939509872
122,61314772735135
74,61198513631824
4850,61155334028174
531,60770684503352
6098,60564186125595
2158,60383389688446
5854,60304388328851
158,60282634920486
4932,59702714752870
381,59666741476233
37,59644089255725
1826,59043703965326
2060,58816989389110
1627,58777471346465
4006,58613164789309
1628,58519468835039
981,58001982218967
116,57442064021959
2617,57394494467590
187,56577817050776
350,56453497113443
1842,56266221667332
115,56217550264090
999,55667210781072
