pool_id,resource
1842,97
5020,97
357,88
5026,83
6917,82
776,81
122,79
1813,79
2130,79
4000,79
5021,78
741,77
2444,77
1684,76
6870,76
5053,75
3085,75
5022,74
1818,74
5491,73
2659,73
4453,73
1455,73
2025,73
6773,72
6514,72
1821,71
1501,71
6904,70
5054,70
6525,70
1857,70
6890,69
5019,69
92,69
1695,69
5028,68
52,68
1256,67
396,67
468,67
4452,67
1811,66
2034,66
2247,65
2754,65
6869,65
161,65
4489,65
334,65
5069,65
913,64
207,64
2026,64
5023,64
4483,64
522,64
276,64
1797,64
954,64
19,64
115,63
3196,63
1808,63
2600,63
1867,63
372,63
3626,63
1819,62
6775,62
6915,62
6774,62
5431,62
360,62
186,61
1747,61
156,60
5014,60
3094,60
890,60
5031,60
5027,59
1529,59
821,59
2338,59
568,59
1874,59
4451,58
1044,58
6776,58
4990,58
1296,58
1814,58
4932,58
5032,58
1826,58
1,58
350,57
3853,57
54,57
1161,57
999,56
74,56
1766,56
1632,55
89,55
5037,55
2006,55
5271,55
301,55
212,55
1925,55
158,55
1652,55
1540,55
2362,54
2783,54
2535,54
5038,54
1816,54
975,53
1881,53
1767,53
727,53
6,53
3852,53
116,53
721,53
5040,53
57,53
6868,53
710,52
1820,52
1220,52
6098,52
2158,52
15,52
1817,52
6914,52
3465,51
974,51
1641,51
5854,51
4850,51
1815,50
6916,50
5098,50
187,50
2759,49
6083,49
5039,49
1859,49
202,48
1245,48
6930,48
5005,48
5035,48
179,48
381,48
1631,48
1740,48
531,47
4628,47
483,47
2919,47
5018,47
698,47
700,46
332,46
1812,46
6042,46
226,46
2168,46
303,46
2020,46
1974,46
701,46
216,46
5025,45
1765,45
1630,45
1513,45
312,45
5029,45
6903,45
1688,45
1414,45
1246,45
2477,44
2174,44
4748,44
629,44
914,44
2351,44
1649,44
744,44
71,44
97,43
182,43
5033,43
5024,43
4006,43
2617,43
2481,43
3625,42
2476,42
302,42
2864,42
4920,42
1392,42
37,41
1550,41
2455,41
4644,41
65,41
1627,40
3507,40
5142,40
4959,40
6096,40
101,40
1541,40
808,40
