pool_id,resource
3509,78
2174,75
372,73
1819,72
1867,70
2589,68
2591,68
3397,67
3196,67
1814,66
2032,66
4453,66
2600,66
3282,66
2023,65
3085,65
1245,64
2596,64
1246,64
234,63
1466,63
2590,63
1652,63
2060,63
360,63
2025,62
3514,62
356,62
1628,62
4405,62
334,62
2028,62
1808,62
2599,61
6,61
3899,61
2033,61
1361,61
1641,61
2602,61
776,61
1812,61
2024,61
3853,61
3906,61
1767,60
975,60
71,60
1766,60
3517,60
1627,59
1926,58
3395,58
1826,58
3398,58
2030,58
2021,58
3907,58
959,58
3280,57
3399,57
3281,57
133,57
2563,57
1815,57
1821,56
115,56
727,56
19,56
1857,56
57,56
2034,56
3094,56
2027,56
2601,55
1816,55
890,55
1765,55
1604,55
468,55
2759,55
1662,55
2029,55
3356,55
4451,55
3283,55
3905,55
1797,55
999,55
1827,54
186,54
1387,54
1529,54
954,54
3852,54
801,54
4452,53
2031,53
3881,53
173,53
806,53
2592,53
741,53
67,53
3261,53
1695,53
2597,53
1523,53
2338,53
3465,53
821,52
721,52
174,52
4324,52
3908,52
3516,52
1541,52
202,51
10,51
765,51
1632,51
1925,51
2022,51
381,51
1,51
2756,51
124,51
1732,51
981,50
3515,50
156,50
2343,50
1296,50
1820,50
974,50
81,50
744,50
1629,50
2595,50
1688,49
401,49
2560,49
2598,49
1470,49
182,49
1540,49
301,49
276,49
2006,49
350,49
73,49
109,48
1664,48
211,48
1813,48
3396,48
1650,48
1817,48
1519,47
1247,47
37,47
522,47
2615,47
1186,47
1486,47
2247,47
1684,47
531,47
3909,47
1818,46
4000,46
2603,46
1649,46
1811,46
159,46
1663,46
1520,46
4478,45
2026,45
2755,45
1661,45
698,45
1740,45
1639,44
51,44
1651,44
1513,44
363,44
2020,43
1974,43
2757,43
483,43
161,43
1571,43
184,43
1455,43
271,43
1665,43
1241,42
1501,42
3201,42
2105,42
54,42
568,42
3242,42
1942,42
3855,42
25,42
212,42
608,42
4450,42
316,41
216,41
1617,41
101,41
248,41
2455,41
75,41
1487,41
808,41
1874,41
100,41
3518,41
249,41
92,41
810,40
1631,40
3653,40
2758,40
1630,40
932,39
2617,39
2623,39
2477,39
97,39
102,39
270,39
1472,39
4325,39
701,38
2476,38
1842,38
158,38
1414,38
231,38
3458,38
815,38
1982,38
467,37
3587,37
1588,37
226,37
710,37
98,37
46,37
254,37
493,36
1903,36
1494,36
123,36
230,36
1660,36
1747,36
332,36
215,36
1881,36
986,35
110,35
418,35
913,35
302,35
445,35
30,35
2100,35
65,35
1021,35
1484,35
3838,35
205,34
122,34
811,34
207,34
1717,34
2580,34
112,34
39,34
96,34
93,34
52,34
2101,34
714,33
83,33
116,33
1527,33
1637,33
2131,33
179,33
1044,33
700,33
396,33
2116,32
802,32
108,32
495,32
2099,32
2109,32
509,32
1601,32
289,32
1865,32
2629,31
2639,31
1530,31
2121,31
1417,31
2102,31
145,31
1829,31
106,31
2351,31
199,30
771,30
311,30
1692,30
1522,30
1552,30
782,30
89,30
279,30
1854,29
528,29
465,29
130,29
2702,29
1689,29
2158,29
3240,28
561,28
3803,28
4483,28
2106,28
1347,28
126,27
2783,27
94,27
3095,27
206,27
167,27
3835,27
168,27
431,26
1550,26
144,26
1085,26
1968,26
2839,26
1252,26
1208,26
99,26
1561,26
1624,26
148,26
1600,26
1623,26
804,26
4372,26
1870,26
1227,25
2111,25
766,25
432,25
22,25
814,25
1658,24
2115,24
2114,24
958,24
2444,24
4489,24
1693,24
82,23
1077,23
303,23
176,23
139,23
17,23
