pool_id,resource
2174,83
1797,81
1826,76
3397,74
3282,74
2595,74
1766,73
2034,71
1652,70
2031,68
1628,68
3853,66
3623,66
1501,66
1641,66
2032,66
4451,66
1817,65
2029,65
3465,64
3396,64
2599,64
1767,64
360,64
2338,63
1815,63
1245,63
2027,63
1740,63
173,63
3283,62
3855,62
4000,62
1629,62
2560,62
4324,61
1820,61
2030,61
1811,60
981,60
3395,60
2025,60
6,60
3094,60
3899,60
1651,60
332,59
19,59
133,59
2783,59
821,58
1819,58
1926,58
1765,58
741,58
372,57
15,57
776,57
3517,57
2060,57
975,57
1747,57
212,57
2589,57
4478,57
3398,56
3356,56
97,56
401,56
1982,56
186,56
91,56
1627,56
3201,55
1520,55
3085,55
211,55
2591,55
2759,55
2444,55
4452,55
2601,55
1814,54
1827,54
174,54
303,54
2026,54
3281,54
3458,54
2590,54
57,54
1818,54
1540,53
2563,53
101,53
1732,53
1632,53
3518,53
468,52
276,52
2021,52
1821,52
913,52
356,52
2024,52
1664,52
54,52
2597,52
765,52
2615,52
1867,52
3514,52
3507,51
3399,51
1387,51
522,51
2028,51
1649,51
301,51
1695,51
1639,51
2598,51
3906,51
2033,51
102,51
4006,50
954,50
727,50
123,50
1813,50
270,50
1186,50
1523,50
806,50
187,50
2602,50
3905,50
3553,49
2596,49
2600,49
531,49
1857,49
1571,49
73,49
4603,49
1550,49
67,48
1808,48
156,48
1541,48
2455,48
2022,48
3852,48
2351,48
158,48
1529,48
959,47
1604,47
3279,47
1495,47
2476,47
2592,47
3907,47
3509,47
52,47
2603,46
744,46
1812,46
1044,46
2750,46
1486,46
2623,46
2757,46
381,46
568,45
1414,45
234,45
51,45
2023,45
3908,45
1842,45
182,45
124,45
2580,44
115,44
1247,44
1470,44
3280,44
1208,44
289,44
3881,44
75,43
445,43
4453,43
1246,43
2758,43
350,43
2247,43
3516,43
1630,43
2756,43
2617,42
167,42
1631,42
112,42
202,42
3196,42
710,42
700,42
1484,42
2477,42
1661,42
3909,42
1688,42
808,41
81,41
4405,41
698,41
334,41
801,41
148,40
396,40
1663,40
1662,40
1513,40
2639,40
2158,40
1942,40
3676,40
1925,40
1974,40
3515,40
1816,40
71,39
254,39
986,39
2755,39
4450,38
1,38
2006,38
1684,38
249,38
205,38
94,37
1865,37
1881,37
608,37
999,37
3257,37
493,37
3242,37
1466,37
30,37
1487,37
1874,37
96,36
116,36
1519,36
1968,36
92,36
974,36
159,35
122,35
10,35
1361,35
150,35
2343,35
1296,35
1588,35
25,35
1660,35
216,34
2020,34
108,34
230,34
467,34
2111,34
248,34
890,34
184,34
561,33
1553,33
231,33
46,33
1472,33
1717,33
126,33
83,33
302,33
2105,33
4325,33
1637,33
311,33
37,32
1601,32
161,32
1455,32
9,32
782,32
65,31
110,31
1552,31
109,31
179,31
363,31
721,31
1689,31
215,31
701,31
1494,31
3838,31
99,31
1527,30
714,30
1617,30
93,30
1417,30
82,30
3835,30
106,30
1665,30
3653,30
2391,30
2472,30
1252,29
1241,29
100,29
316,29
1854,29
2629,29
1903,29
495,29
1691,29
188,28
2116,28
279,28
3974,28
1700,28
2113,28
144,28
207,28
2115,28
2106,28
1623,28
1347,28
418,28
1624,28
3625,27
168,27
39,27
2109,27
22,27
4608,27
1829,27
932,27
2101,27
802,27
226,26
2114,26
499,26
1176,25
139,25
98,25
3240,25
1650,25
1075,25
89,25
1561,25
4323,25
2120,24
1859,24
1709,24
176,24
1161,24
1141,24
1801,24
142,24
256,24
2100,24
509,24
431,23
432,23
2099,23
1646,23
4182,23
1603,23
271,23
1726,23
130,23
3376,22
3626,22
771,22
1692,22
4122,22
38,22
811,21
3803,21
1693,21
206,21
16,21
145,21
21,21
4489,21
4483,21
958,21
199,21
312,20
483,20
2102,20
286,20
2702,20
1227,20
2131,20
1217,20
465,20
1870,20
50,20
2220,20
4235,19
1510,19
433,19
1085,19
1613,19
3971,19
1021,19
1978,18
587,18
1728,18
4260,18
339,18
719,18
815,18
2155,17
897,17
1530,17
1392,17
1658,17
17,17
1196,17
1822,17
2839,17
3827,16
4372,16
1522,16
1471,16
131,16
3759,16
1929,16
2241,16
2328,16
1212,15
3214,15
2210,15
347,15
4365,15
253,15
4206,15
1046,15
2272,15
2689,15
2086,15
810,15
804,15
3819,15
2754,15
299,15
1600,15
310,15
2310,15
1543,15
95,15
629,14
3324,14
4627,14
766,14
47,14
3587,14
1363,14
11,14
132,14
333,14
2,13
1880,13
2374,13
711,13
1536,13
118,13
175,13
3340,13
1657,13
220,13
2121,13
411,13
1525,13
814,13
584,12
1806,12
2126,12
103,12
2168,12
275,12
1999,12
922,12
1548,12
914,12
2000,12
2266,12
189,12
528,12
399,12
3948,12
2148,12
1666,12
346,12
4644,11
2234,11
2804,11
530,11
3062,11
197,11
1184,11
1847,11
1365,11
1745,11
576,11
1468,11
74,11
298,11
697,11
704,11
1677,11
45,11
2124,11
1256,10
4040,10
800,10
2659,10
44,10
1492,10
3869,10
2847,9
2635,9
3339,9
329,9
3843,9
2375,9
227,9
1714,9
2130,9
1121,9
7,9
4475,9
260,9
2877,8
3317,8
1343,8
258,8
2981,8
3594,8
1131,8
27,8
2138,8
2009,8
172,8
2995,8
4094,8
3872,8
3155,8
1077,8
571,8
3426,8
4057,8
2468,8
622,8
778,7
1599,7
3913,7
229,7
2278,7
852,7
4647,7
2159,7
2047,7
4306,7
2864,7
2071,7
2059,7
242,7
1570,7
2763,7
1633,7
261,7
4137,7
966,7
3735,7
2087,7
1708,7
1901,7
876,6
2081,6
1105,6
832,6
14,6
464,6
3075,6
141,6
3436,6
1355,6
2660,6
1512,6
3449,6
257,6
237,6
2562,6
3876,6
819,6
3169,6
1188,6
209,6
1123,6
1011,6
2929,6
679,6
2287,5
2840,5
2744,5
398,5
2746,5
198,5
365,5
2481,5
1425,5
1592,5
3973,5
31,5
831,5
2176,5
968,5
577,5
3179,5
1338,5
976,5
1518,5
204,5
157,5
3270,5
2975,5
2406,5
1395,5
1805,5
315,5
3121,5
596,5
3294,5
121,5
1469,5
677,5
1118,5
3193,5
517,5
322,5
374,5
2549,5
2988,5
3218,5
4111,5
1524,5
2863,5
713,5
2152,5
4121,5
672,5
3617,4
983,4
1526,4
4628,4
178,4
455,4
1866,4
936,4
722,4
1214,4
1752,4
2421,4
1521,4
816,4
556,4
1517,4
1876,4
3524,4
3410,4
1997,4
1967,4
2775,4
2409,4
1715,4
4400,4
2838,4
3268,4
284,4
4364,4
2987,4
2950,4
3742,4
2638,4
2743,4
1404,4
49,4
3993,3
4158,3
1220,3
511,3
500,3
2681,3
1467,3
1045,3
357,3
3863,3
1065,3
3752,3
143,3
3148,3
3343,3
4347,3
3721,3
295,3
394,3
2404,3
3607,3
3119,3
3225,3
3985,3
504,3
3427,3
4211,3
1703,3
2945,3
2502,3
3,3
2470,3
4262,3
3310,3
3108,3
4417,3
1222,3
1619,3
855,3
268,3
76,3
643,3
1362,3
388,3
3111,3
