pool_id,resource
522,79
3280,78
4990,78
6870,78
3085,73
3282,73
158,72
2444,72
1176,72
5491,72
1747,71
568,70
2362,70
1820,70
4850,70
1815,69
1827,69
2599,69
1797,68
2602,68
1826,68
3196,68
360,68
1867,68
3395,68
5019,68
1455,67
4489,67
1632,67
4000,66
4452,66
1765,66
5431,66
122,65
6774,65
1874,65
468,65
6525,65
5053,64
6773,64
2029,64
2158,64
186,64
357,64
396,64
6514,64
6098,64
741,64
5031,64
2601,64
1296,63
1821,63
19,63
5022,63
1501,63
2006,63
2615,63
2028,63
92,62
6869,61
5040,61
974,61
1813,61
54,61
52,61
1767,61
6775,61
4006,60
6776,60
4453,60
2600,60
1695,60
999,60
4932,60
6868,60
776,60
2603,60
334,60
2338,60
6,60
1245,59
1161,59
1925,59
531,59
2025,59
2783,58
2032,58
5037,58
2033,58
1256,58
1819,58
2754,58
1816,58
202,57
89,57
771,57
3281,57
1740,56
1766,56
156,56
5069,56
2130,56
3465,56
1220,56
301,55
5029,55
6083,55
2027,55
1684,55
2476,55
5027,55
1814,55
4483,55
1859,54
4451,54
5020,54
1,54
3626,54
1818,54
1842,54
2031,53
890,53
2759,53
1817,53
187,53
2659,53
913,53
97,52
5271,52
372,52
954,52
5005,52
161,51
1812,51
5032,51
5039,51
3094,51
3852,51
1652,51
806,50
744,50
5028,50
721,50
1811,50
2020,50
3283,50
5018,50
216,50
727,50
1857,49
2034,49
2174,49
2617,49
332,49
2351,49
73,49
1649,49
981,49
1630,49
115,49
2455,48
1550,48
1541,48
5038,48
1246,48
207,48
276,48
74,48
5026,47
65,47
3429,47
1631,47
1641,47
6890,46
5035,46
5033,46
6042,46
629,45
363,45
766,45
700,45
5217,45
4628,45
5054,45
1808,45
3853,45
57,44
1529,44
1700,44
5563,44
303,44
698,44
312,44
1881,44
350,44
1513,43
5854,43
3257,43
2026,43
1603,43
6431,43
710,43
509,43
112,42
71,42
483,42
4647,42
116,42
5036,42
1414,42
1540,42
4920,41
133,41
5014,40
1571,40
1361,40
101,40
701,40
234,40
1688,39
431,39
2481,39
1208,39
1974,39
212,39
3356,39
254,38
821,38
199,38
2030,38
249,38
914,38
3623,38
5098,38
3625,38
1629,37
2168,37
399,37
3507,37
211,37
1627,37
179,37
5024,37
1392,37
2105,37
5141,37
2756,37
5752,36
270,36
142,36
226,36
5025,36
182,36
4673,36
5216,35
975,35
1708,35
5142,35
4251,35
4959,35
174,35
5023,35
5057,35
83,35
102,35
302,35
2629,34
5030,34
231,33
2702,33
6781,33
2391,33
2477,33
274,33
2218,32
4644,32
432,32
4450,32
5700,32
5501,31
3242,31
381,31
2535,31
188,30
2099,30
3676,30
445,30
100,30
1601,30
109,30
1726,29
802,29
3155,29
1604,29
2864,29
2106,29
4260,29
801,29
608,29
1484,29
248,29
3201,28
4748,28
3553,28
167,28
94,28
37,28
1624,28
1543,28
2,28
2131,28
1623,27
67,27
6096,27
1651,27
4728,27
5021,27
159,27
4627,27
1495,27
808,27
1691,27
2086,27
3827,26
4974,26
1487,26
25,26
22,26
5215,26
4283,26
50,26
2755,26
3693,26
2101,26
1044,26
1600,26
1693,25
106,25
1085,25
44,25
51,25
2580,25
2102,25
15,25
3759,25
4107,25
5055,24
99,24
230,24
1382,24
2100,24
1903,24
1252,24
959,23
714,23
176,23
123,23
1552,23
1829,23
4989,23
561,23
3587,23
2502,23
4122,23
110,23
1948,22
91,22
1387,22
4840,22
932,22
131,22
493,22
5034,22
316,22
275,21
814,21
1982,21
1425,21
11,21
4557,21
499,21
1717,21
4608,21
81,21
528,20
6873,20
681,20
2155,20
2343,20
4206,20
2108,20
1709,20
5056,20
5294,20
4537,20
1968,20
1967,20
2328,20
2266,19
3279,19
2375,19
5221,19
2304,19
815,19
1987,19
2472,19
2839,19
93,19
465,19
1637,18
346,18
1486,18
467,18
3324,18
765,18
173,18
4442,18
1519,18
697,18
3644,18
289,18
1212,18
958,18
986,18
1613,18
3169,18
596,18
1417,17
311,17
4296,17
271,17
2148,17
810,17
329,17
205,17
4158,17
1523,17
4540,17
2743,17
811,17
209,17
622,17
1561,17
84,16
4928,16
4765,16
1347,16
3899,16
4365,16
2247,16
4268,16
3390,16
3075,16
1530,16
2048,16
5906,16
1472,16
6876,16
1510,16
2313,16
1942,15
3752,15
5526,15
148,15
9,15
1689,15
103,15
3524,15
4545,15
150,15
1694,14
3925,14
1732,14
365,14
144,14
138,14
1470,14
1870,14
168,14
4731,14
4426,14
1343,13
1458,13
108,13
145,13
4662,13
1186,13
260,13
4818,13
2278,13
2919,13
82,13
1876,12
5184,12
4007,12
4602,12
4312,12
124,12
4259,12
286,12
46,12
1847,12
1141,12
17,12
1861,12
3179,12
6886,12
1658,12
3913,12
6903,12
1269,12
227,11
132,11
1241,11
6875,11
1546,11
2804,11
1041,11
130,11
778,11
4790,11
16,11
3273,11
6877,11
4966,11
10,10
5412,10
258,10
1196,10
2087,10
1724,10
1592,10
740,10
157,10
1646,10
6874,10
1928,10
1553,10
782,10
1227,10
2750,10
530,10
204,9
4306,9
418,9
126,9
75,9
261,9
1494,9
3835,9
5164,9
3020,9
2821,9
804,9
2060,9
4927,9
356,9
98,9
1520,9
6689,8
4094,8
5561,8
206,8
215,8
2071,8
315,8
1822,8
393,8
5680,8
4571,8
819,8
3803,8
7,8
1275,8
2210,8
495,8
1945,8
4121,8
3121,8
39,8
295,8
4262,8
1650,8
2995,8
4244,8
326,7
30,7
1518,7
3967,7
1745,7
2639,7
284,7
4400,7
3617,7
3106,7
2468,7
196,7
6095,7
2124,7
1714,7
1528,7
711,7
300,7
584,7
4829,7
5192,7
6232,7
3948,7
3843,7
4559,7
6368,7
6708,7
1466,7
339,7
5925,6
333,6
4938,6
1077,6
5223,6
4806,6
3876,6
1131,6
2635,6
3992,6
1118,6
3240,6
170,6
242,6
256,6
6426,6
3317,6
279,6
3791,6
1886,6
105,6
118,6
4632,6
253,6
1214,6
4322,5
2009,5
2138,5
3340,5
3102,5
1805,5
6367,5
1527,5
3172,5
1626,5
1469,5
1404,5
3468,5
718,5
2151,5
1588,5
460,5
576,5
2287,5
2047,5
6900,5
556,5
3021,5
5006,5
2660,5
820,5
3339,5
2634,5
832,5
3294,5
6814,5
3735,5
3376,5
2763,5
2326,5
374,5
1512,5
1395,5
2088,5
983,5
14,5
672,5
2838,5
1703,5
6879,4
237,4
4291,4
6710,4
2982,4
388,4
6883,4
2175,4
6218,4
3218,4
2294,4
2913,4
6294,4
4424,4
1536,4
4930,4
2928,4
96,4
2623,4
3971,4
4978,4
4819,4
2152,4
3449,4
3327,4
5094,4
4343,4
3902,4
401,4
3426,4
4779,4
5124,4
1535,4
2241,4
451,4
1021,4
3358,4
571,4
1924,4
2466,4
5232,4
4828,4
1471,4
6717,4
4285,4
466,4
4086,4
3491,4
4921,4
6920,4
5448,4
1669,4
6909,4
6725,4
967,4
3607,4
1517,4
2081,4
355,4
2840,4
5095,4
517,4
4417,4
524,4
5097,4
4387,3
6913,3
4949,3
208,3
3787,3
33,3
1224,3
154,3
734,3
4001,3
4522,3
1548,3
3405,3
2404,3
4827,3
679,3
853,3
1492,3
3665,3
1300,3
4054,3
3424,3
1609,3
936,3
4040,3
4909,3
247,3
246,3
1617,3
321,3
4762,3
5096,3
984,3
2310,3
1029,3
